_id,date,land_area,price_total,price_per_m2,subdistrict,regency,log_land_area,log_price_total,log_price_per_m2,land_area_cat,latitude,longitude
667afedc47f8b0cd97532a6c,2024-05-19,200.0,800000000.0,4000000.0,Kuta Selatan,Badung,5.298317366548036,20.5001222856322,15.201804919084164,small,-8.5407,115.16285
667afedc47f8b0cd97532a6d,2024-03-20,400.0,2800000000.0,7000000.0,Kuta Utara,Badung,5.991464547107982,21.75288525412757,15.761420707019587,small,-8.5407,115.16285
667afedc47f8b0cd97532a6e,2024-04-28,300.0,3000000000.0,10000000.0,Kuta Utara,Badung,5.703782474656201,21.82187812561452,16.11809565095832,small,-8.5407,115.16285
667afedc47f8b0cd97532a6f,2024-05-19,6300.0,94500000000.0,15000000.0,Kuta,Badung,8.748304912379623,25.271865671446108,16.523560759066484,large,-8.5407,115.16285
667afedc47f8b0cd97532a70,2024-05-19,2000.0,7900000000.0,3950000.0,Kerambitan,Tabanan,7.600902459542082,22.790128596419386,15.189226136877304,medium,-8.4385,115.01625
667afedc47f8b0cd97532a71,2024-05-19,2130.0,8307000000.0,3900000.0,Kuta Selatan,Badung,7.6638772587034705,22.840364369803346,15.176487111099874,medium,-8.5407,115.16285
667afedc47f8b0cd97532a72,2024-05-19,1500.0,4500000000.0,3000000.0,Kerambitan,Tabanan,7.313220387090301,22.227343233722685,14.914122846632385,medium,-8.4385,115.01625
667afedc47f8b0cd97532a73,2024-04-28,180.0,875000000.0,4861111.111111111,Kuta Selatan,Badung,5.19295685089021,20.589734444321888,15.396777593431677,small,-8.5407,115.16285
667afedc47f8b0cd97532a74,2024-05-18,600.0,2850000000.0,4750000.0,Kediri,Tabanan,6.396929655216146,21.77058483122697,15.373655176010823,medium,-8.4385,115.01625
667afedc47f8b0cd97532a75,2024-05-18,214.0,3210000000.0,15000000.0,Kuta,Badung,5.365976015021851,21.889536774088334,16.523560759066484,small,-8.5407,115.16285
667afedc47f8b0cd97532a76,2024-03-20,450.0,1680000000.0,3733333.3333333335,Kuta Selatan,Badung,6.1092475827643655,21.242059630361577,15.132812047597213,medium,-8.5407,115.16285
667afedc47f8b0cd97532a77,2024-04-21,1879.0,5543050000.0,2950000.0,Kuta Selatan,Badung,7.538494999413465,22.435810727729468,14.897315728316002,medium,-8.5407,115.16285
667afedc47f8b0cd97532a78,2024-05-19,200.0,3500000000.0,17500000.0,Kuta Selatan,Badung,5.298317366548036,21.97602880544178,16.67771143889374,small,-8.5407,115.16285
667afedc47f8b0cd97532a79,2024-05-19,2130.0,8200500000.0,3850000.0,Kuta Selatan,Badung,7.6638772587034705,22.827460964967436,15.163583706263967,medium,-8.5407,115.16285
667afedc47f8b0cd97532a7a,2024-04-28,175.0,700000000.0,4000000.0,Kuta Selatan,Badung,5.1647859739235145,20.36659089300768,15.201804919084164,small,-8.5407,115.16285
667afedc47f8b0cd97532a7b,2024-05-19,675.0,1170000000.0,1733333.3333333333,Banjar,Buleleng,6.51471269087253,20.880269585756075,14.365556894883547,medium,-8.1111,115.23255
667afedc47f8b0cd97532a7c,2024-05-19,13000.0,58500000000.0,4500000.0,Ubud,Gianyar,9.472704636443673,24.79229259118422,15.319587954740548,large,-8.48135,115.2989
667afedc47f8b0cd97532a7d,2024-05-19,2000.0,9000000000.0,4500000.0,Denpasar Utara,Denpasar,7.600902459542082,22.920490414282632,15.319587954740548,medium,-8.65795,115.22365
667afedc47f8b0cd97532a7e,2024-05-19,315.0,1417500000.0,4500000.0,Kediri,Tabanan,5.752572638825633,21.07216059356618,15.319587954740548,small,-8.4385,115.01625
667afedc47f8b0cd97532a7f,2024-05-18,1288.0,11000000000.0,8540372.670807453,Ubud,Gianyar,7.160845906664299,23.121161109744783,15.960315203080484,medium,-8.48135,115.2989
667afedc47f8b0cd97532a80,2024-05-18,220.0,1760000000.0,8000000.0,Denpasar Selatan,Denpasar,5.393627546352362,21.28857964599647,15.89495209964411,small,-8.65795,115.22365
667afedc47f8b0cd97532a81,2024-05-18,107.0,300000000.0,2803738.3177570095,Kediri,Tabanan,4.672828834461906,19.519293032620475,14.84646419815857,small,-8.4385,115.01625
667afedc47f8b0cd97532a82,2024-05-18,200.0,950000000.0,4750000.0,Kuta Selatan,Badung,5.298317366548036,20.671972542558862,15.373655176010823,small,-8.5407,115.16285
667afedc47f8b0cd97532a83,2024-05-18,500.0,4900000000.0,9800000.0,Kuta Utara,Badung,6.214608098422191,22.31250104206299,16.0978929436408,medium,-8.5407,115.16285
667afedc47f8b0cd97532a84,2024-05-15,440.0,1300000000.0,2954545.4545454546,Kuta Selatan,Badung,6.0867747269123065,20.985630101413904,14.898855374501595,medium,-8.5407,115.16285
667afedc47f8b0cd97532a85,2024-03-20,1000.0,26000000000.0,26000000.0,Kuta Utara,Badung,6.907755278982137,23.981362374967894,17.073607095985757,medium,-8.5407,115.16285
667afedc47f8b0cd97532a86,2024-05-19,3340.0,11690000000.0,3500000.0,Kuta Selatan,Badung,8.113726085970747,23.18199961243039,15.068273526459642,large,-8.5407,115.16285
667afedc47f8b0cd97532a87,2024-05-18,4166.0,24900000000.0,5976956.313010082,Denpasar Timur,Denpasar,8.334711621820917,23.938133640417075,15.603422018596156,large,-8.65795,115.22365
667afedc47f8b0cd97532a88,2024-05-19,200.0,1150000000.0,5750000.0,Kuta Selatan,Badung,5.298317366548036,20.86302777932157,15.564710412773533,small,-8.5407,115.16285
667afedc47f8b0cd97532a89,2024-02-19,2500.0,3125000000.0,1250000.0,Ubud,Gianyar,7.824046010856292,21.862700120134775,14.038654109278484,medium,-8.48135,115.2989
667afedc47f8b0cd97532a8a,2024-05-19,500.0,2370000000.0,4740000.0,Kediri,Tabanan,6.214608098422191,21.58615579209345,15.371547693671259,medium,-8.4385,115.01625
667afedc47f8b0cd97532a8b,2024-05-19,200.0,1400000000.0,7000000.0,Kuta Selatan,Badung,5.298317366548036,21.059738073567623,15.761420707019587,small,-8.5407,115.16285
667afedc47f8b0cd97532a8c,2024-05-19,470.0,2350000000.0,5000000.0,Kuta Selatan,Badung,6.152732694704104,21.57768116510248,15.424948470398375,medium,-8.5407,115.16285
667afedc47f8b0cd97532a8d,2024-05-05,223.0,4125500000.0,18500000.0,Kuta Utara,Badung,5.407171771460119,22.140453061508673,16.733281290048552,small,-8.5407,115.16285
667afedc47f8b0cd97532a8e,2024-05-18,150.0,2250000000.0,15000000.0,Kuta Utara,Badung,5.0106352940962555,21.53419605316274,16.523560759066484,small,-8.5407,115.16285
667afedc47f8b0cd97532a8f,2024-05-18,3550.0,8875000000.0,2500000.0,Kerambitan,Tabanan,8.174702882469461,22.90650417230789,14.73180128983843,large,-8.4385,115.01625
667afedc47f8b0cd97532a90,2024-05-18,580.0,13630000000.0,23500000.0,Denpasar Selatan,Denpasar,6.363028103540465,23.33553908265485,16.972510979114386,medium,-8.65795,115.22365
667afedc47f8b0cd97532a91,2024-05-18,2265.0,18120000000.0,8000000.0,Kediri,Tabanan,7.725330037917135,23.620282137561244,15.89495209964411,medium,-8.4385,115.01625
667afedc47f8b0cd97532a92,2024-02-19,1500.0,45000000000.0,30000000.0,Kuta Utara,Badung,7.313220387090301,24.529928326716732,17.216707939626428,medium,-8.5407,115.16285
667afedc47f8b0cd97532a93,2024-05-19,200.0,700000000.0,3500000.0,Ubud,Gianyar,5.298317366548036,20.36659089300768,15.068273526459642,small,-8.48135,115.2989
667afedc47f8b0cd97532a94,2024-05-19,376.0,3572000000.0,9500000.0,Kuta Selatan,Badung,5.929589143389895,21.996391499960662,16.06680235657077,small,-8.5407,115.16285
667afedc47f8b0cd97532a95,2024-05-19,100.0,1500000000.0,15000000.0,Kuta,Badung,4.605170185988092,21.128730945054574,16.523560759066484,small,-8.5407,115.16285
667afedc47f8b0cd97532a96,2024-05-19,2400.0,60000000000.0,25000000.0,Kuta,Badung,7.783224016336037,24.81761039916851,17.034386382832476,medium,-8.5407,115.16285
667afedc47f8b0cd97532a97,2024-02-19,1000.0,3500000000.0,3500000.0,Selemadeg Barat,Tabanan,6.907755278982137,21.97602880544178,15.068273526459642,medium,-8.4385,115.01625
667afedc47f8b0cd97532a98,2024-03-20,1760.0,12320000000.0,7000000.0,Denpasar Barat,Denpasar,7.473069088032197,23.234489795051786,15.761420707019587,medium,-8.65795,115.22365
667afedc47f8b0cd97532a99,2024-03-20,2000.0,2500000000.0,1250000.0,Kerambitan,Tabanan,7.600902459542082,21.639556568820566,14.038654109278484,medium,-8.4385,115.01625
667afedc47f8b0cd97532a9a,2024-05-19,10300.0,25700000000.0,2495145.631067961,Kuta Selatan,Badung,9.239899174217728,23.969756828847586,14.729857654629859,large,-8.5407,115.16285
667afedc47f8b0cd97532a9b,2024-05-19,2400.0,60000000000.0,25000000.0,Kuta,Badung,7.783224016336037,24.81761039916851,17.034386382832476,medium,-8.5407,115.16285
667afedc47f8b0cd97532a9c,2024-05-19,350.0,1925000000.0,5500000.0,Kuta Selatan,Badung,5.857933154483459,21.378191804686157,15.520258650202699,small,-8.5407,115.16285
667afedc47f8b0cd97532a9d,2024-05-18,240.0,1380000000.0,5750000.0,Kuta Selatan,Badung,5.480638923341991,21.045349336115525,15.564710412773533,small,-8.5407,115.16285
667afedc47f8b0cd97532a9e,2024-01-20,600.0,4200000000.0,7000000.0,Kuta Selatan,Badung,6.396929655216146,22.158350362235733,15.761420707019587,medium,-8.5407,115.16285
667afedc47f8b0cd97532a9f,2024-05-18,200.0,1000000000.0,5000000.0,Kuta Utara,Badung,5.298317366548036,20.72326583694641,15.424948470398375,small,-8.5407,115.16285
667afedc47f8b0cd97532aa0,2024-05-18,2650.0,7950000000.0,3000000.0,Ubud,Gianyar,7.882314918980268,22.79643776561265,14.914122846632385,medium,-8.48135,115.2989
667afedc47f8b0cd97532aa1,2024-01-20,9000.0,162000000000.0,18000000.0,Mengwi,Badung,9.104979856318357,25.810862172178794,16.70588231586044,large,-8.5407,115.16285
667afedc47f8b0cd97532aa2,2024-05-18,295.0,2300000000.0,7796610.169491526,Denpasar Timur,Denpasar,5.68697535633982,21.556174959881517,15.869199603541695,small,-8.65795,115.22365
667afedc47f8b0cd97532aa3,2024-05-19,577.0,9000000000.0,15597920.27729636,Denpasar Selatan,Denpasar,6.3578422665081,22.920490414282632,16.56264814777453,medium,-8.65795,115.22365
667afedc47f8b0cd97532aa4,2024-05-19,1604.0,40100000000.0,25000000.0,Kuta Selatan,Badung,7.38025578842646,24.414642171258933,17.034386382832476,medium,-8.5407,115.16285
667afedc47f8b0cd97532aa5,2024-05-19,385.0,9800000000.0,25454545.454545453,Kuta Selatan,Badung,5.953243334287785,23.005648222622938,17.052404888335154,small,-8.5407,115.16285
667afedc47f8b0cd97532aa6,2024-01-20,15875.0,277812500000.0,17500000.0,Kuta Selatan,Badung,9.672500823760892,26.350212262654633,16.67771143889374,large,-8.5407,115.16285
667afedc47f8b0cd97532aa7,2024-04-19,200.0,900000000.0,4500000.0,Kuta Selatan,Badung,5.298317366548036,20.617905321288585,15.319587954740548,small,-8.5407,115.16285
667afedc47f8b0cd97532aa8,2024-05-19,1640.0,6560000000.0,4000000.0,Kuta Selatan,Badung,7.402451520818244,22.604256439902407,15.201804919084164,medium,-8.5407,115.16285
667afedc47f8b0cd97532aa9,2024-05-19,1500.0,4500000000.0,3000000.0,Kerambitan,Tabanan,7.313220387090301,22.227343233722685,14.914122846632385,medium,-8.4385,115.01625
667afedc47f8b0cd97532aaa,2024-01-20,8450.0,38025000000.0,4500000.0,Kuta Selatan,Badung,9.041921720351219,24.361509675091767,15.319587954740548,large,-8.5407,115.16285
667afedc47f8b0cd97532aab,2024-03-20,9300.0,186000000000.0,20000000.0,Kuta Utara,Badung,9.137769679141348,25.949012510659614,16.811242831518264,large,-8.5407,115.16285
667afedc47f8b0cd97532aac,2024-05-19,2600.0,32500000000.0,12500000.0,Mengwi,Badung,7.8632667240095735,24.204505926282103,16.34123920227253,medium,-8.5407,115.16285
667afedc47f8b0cd97532aad,2024-05-19,200.0,950000000.0,4750000.0,Denpasar Timur,Denpasar,5.298317366548036,20.671972542558862,15.373655176010823,small,-8.65795,115.22365
667afedc47f8b0cd97532aae,2024-05-16,864.0,12000000000.0,13888888.888888888,Kuta Utara,Badung,6.761572768804055,23.208172486734412,16.446599717930354,medium,-8.5407,115.16285
667afedc47f8b0cd97532aaf,2024-05-19,700.0,2275000000.0,3250000.0,Kerambitan,Tabanan,6.551080335043404,21.545245889349324,14.994165554305921,medium,-8.4385,115.01625
667afedc47f8b0cd97532ab0,2024-05-19,1200.0,9600000000.0,8000000.0,Kuta,Badung,7.090076835776092,22.985028935420203,15.89495209964411,medium,-8.5407,115.16285
667afedc47f8b0cd97532ab1,2024-05-19,100.0,750000000.0,7500000.0,Denpasar Selatan,Denpasar,4.605170185988092,20.43558376449463,15.830413578506539,small,-8.65795,115.22365
667afedc47f8b0cd97532ab2,2024-01-20,1725.0,20000000000.0,11594202.898550725,Kuta Utara,Badung,7.45298232946546,23.7189981105004,16.26601578103494,medium,-8.5407,115.16285
667afedc47f8b0cd97532ab3,2024-01-20,600.0,11700000000.0,19500000.0,Kuta Utara,Badung,6.396929655216146,23.18285467875012,16.785925023533974,medium,-8.5407,115.16285
667afedc47f8b0cd97532ab4,2024-03-20,401.0,4812000000.0,12000000.0,Kuta Utara,Badung,5.993961427306569,22.294378635058845,16.300417207752275,medium,-8.5407,115.16285
667afedc47f8b0cd97532ab5,2024-05-19,1000.0,3000000000.0,3000000.0,Kuta Selatan,Badung,6.907755278982137,21.82187812561452,14.914122846632385,medium,-8.5407,115.16285
667afedc47f8b0cd97532ab6,2024-05-19,1288.0,11000000000.0,8540372.670807453,Ubud,Gianyar,7.160845906664299,23.121161109744783,15.960315203080484,medium,-8.48135,115.2989
667afedc47f8b0cd97532ab7,2024-03-20,700.0,1855000000.0,2650000.0,Kediri,Tabanan,6.551080335043404,21.34115053300581,14.790070197962406,medium,-8.4385,115.01625
667afedc47f8b0cd97532ab8,2024-04-28,175.0,700000000.0,4000000.0,Kuta Selatan,Badung,5.1647859739235145,20.36659089300768,15.201804919084164,small,-8.5407,115.16285
667afedc47f8b0cd97532ab9,2024-05-18,265.0,5167500000.0,19500000.0,Kuta Utara,Badung,5.579729825986222,22.365654849520197,16.785925023533974,small,-8.5407,115.16285
667afedc47f8b0cd97532aba,2024-05-18,2000.0,5500000000.0,2750000.0,Kuta Utara,Badung,7.600902459542082,22.428013929184836,14.827111469642754,medium,-8.5407,115.16285
667afedc47f8b0cd97532abb,2024-05-18,2200.0,22000000000.0,10000000.0,Denpasar Barat,Denpasar,7.696212639346407,23.814308290304727,16.11809565095832,medium,-8.65795,115.22365
667afedc47f8b0cd97532abc,2024-05-18,903.0,22000000000.0,24363233.665559247,Kuta Utara,Badung,6.805722553416985,23.814308290304727,17.008585736887742,medium,-8.5407,115.16285
667afedc47f8b0cd97532abd,2024-04-28,722.0,12996000000.0,18000000.0,Kuta Selatan,Badung,6.582025138892826,23.287907454753267,16.70588231586044,medium,-8.5407,115.16285
667afedc47f8b0cd97532abe,2024-04-28,180.0,875000000.0,4861111.111111111,Kuta Selatan,Badung,5.19295685089021,20.589734444321888,15.396777593431677,small,-8.5407,115.16285
667afedc47f8b0cd97532abf,2024-01-20,600.0,4200000000.0,7000000.0,Kuta Selatan,Badung,6.396929655216146,22.158350362235733,15.761420707019587,medium,-8.5407,115.16285
667afedc47f8b0cd97532ac0,2024-03-20,590.0,5162500000.0,8750000.0,Mengwi,Badung,6.380122536899765,22.364686795233563,15.984564258333798,medium,-8.5407,115.16285
667afedc47f8b0cd97532ac1,2024-01-20,1000.0,16000000000.0,16000000.0,Mengwi,Badung,6.907755278982137,23.495854559186192,16.588099280204055,medium,-8.5407,115.16285
667afedc47f8b0cd97532ac2,2024-05-18,200.0,2500000000.0,12500000.0,Denpasar Selatan,Denpasar,5.298317366548036,21.639556568820566,16.34123920227253,small,-8.65795,115.22365
667afedc47f8b0cd97532ac3,2024-05-18,200.0,620000000.0,3100000.0,Kuta Selatan,Badung,5.298317366548036,20.245230036003413,14.946912669455374,small,-8.5407,115.16285
667afedc47f8b0cd97532ac4,2024-05-18,1500.0,4500000000.0,3000000.0,Kerambitan,Tabanan,7.313220387090301,22.227343233722685,14.914122846632385,medium,-8.4385,115.01625
667afedc47f8b0cd97532ac5,2024-05-18,1500.0,4500000000.0,3000000.0,Kerambitan,Tabanan,7.313220387090301,22.227343233722685,14.914122846632385,medium,-8.4385,115.01625
667afedc47f8b0cd97532ac6,2024-05-18,1500.0,4500000000.0,3000000.0,Kerambitan,Tabanan,7.313220387090301,22.227343233722685,14.914122846632385,medium,-8.4385,115.01625
667afedc47f8b0cd97532ac7,2024-05-18,2836.0,22600000000.0,7968970.380818053,Ubud,Gianyar,7.950149887652018,23.84121574322465,15.891065855572633,large,-8.48135,115.2989
667afedc47f8b0cd97532ac8,2024-03-20,517.0,3877500000.0,7500000.0,Kuta Selatan,Badung,6.248042874508429,22.07845645301497,15.830413578506539,medium,-8.5407,115.16285
667afedc47f8b0cd97532ac9,2024-05-18,4500.0,81000000000.0,18000000.0,Mengwi,Badung,8.411832675758411,25.11771499161885,16.70588231586044,large,-8.5407,115.16285
667afedc47f8b0cd97532aca,2024-05-18,1000.0,2150000000.0,2150000.0,Tampaksiring,Gianyar,6.907755278982137,21.488733679085982,14.580978400103845,medium,-8.48135,115.2989
667afedc47f8b0cd97532acb,2024-05-18,600.0,8700000000.0,14500000.0,Denpasar Barat,Denpasar,6.396929655216146,22.88658886260695,16.489659207390805,medium,-8.65795,115.22365
667afedc47f8b0cd97532acc,2024-01-20,122.0,1700000000.0,13934426.229508197,Kuta Utara,Badung,4.804021044733257,21.253894088008582,16.449873043275325,small,-8.5407,115.16285
667afedc47f8b0cd97532acd,2024-05-18,150.0,2250000000.0,15000000.0,Denpasar Barat,Denpasar,5.0106352940962555,21.53419605316274,16.523560759066484,small,-8.65795,115.22365
667afedc47f8b0cd97532ace,2024-05-18,500.0,3250000000.0,6500000.0,Kuta Selatan,Badung,6.214608098422191,21.901920833288056,15.687312734865866,medium,-8.5407,115.16285
667afedc47f8b0cd97532acf,2024-04-28,352.0,6688000000.0,19000000.0,Kuta Selatan,Badung,5.863631175598097,22.623580712728813,16.759949537130716,small,-8.5407,115.16285
667afedc47f8b0cd97532ad0,2024-05-05,1200.0,6600000000.0,5500000.0,Kuta Selatan,Badung,7.090076835776092,22.61033548597879,15.520258650202699,medium,-8.5407,115.16285
667afedc47f8b0cd97532ad1,2024-05-18,16700.0,18370000000.0,1100000.0,Banjar,Buleleng,9.723163998404846,23.633984736173446,13.9108207377686,large,-8.1111,115.23255
667afedc47f8b0cd97532ad2,2024-05-18,13000.0,35750000000.0,2750000.0,Tegallalang,Gianyar,9.472704636443673,24.29981610608643,14.827111469642754,large,-8.48135,115.2989
667afedc47f8b0cd97532ad3,2024-05-18,1430.0,8580000000.0,6000000.0,Kuta Selatan,Badung,7.265429723253953,22.872699750446284,15.60727002719233,medium,-8.5407,115.16285
667afedc47f8b0cd97532ad4,2024-05-18,250.0,4875000000.0,19500000.0,Kuta Utara,Badung,5.521460917862246,22.307385941396223,16.785925023533974,small,-8.5407,115.16285
667afedc47f8b0cd97532ad5,2024-05-18,150.0,975000000.0,6500000.0,Kediri,Tabanan,5.0106352940962555,20.69794802896212,15.687312734865866,small,-8.4385,115.01625
667afedc47f8b0cd97532ad6,2024-05-18,700.0,2450000000.0,3500000.0,Karangasem,Karangasem,6.551080335043404,21.619353861503047,15.068273526459642,medium,-8.3593,115.54985
667afedc47f8b0cd97532ad7,2024-05-18,700.0,2450000000.0,3500000.0,Karangasem,Karangasem,6.551080335043404,21.619353861503047,15.068273526459642,medium,-8.3593,115.54985
667afedc47f8b0cd97532ad8,2024-03-20,4300.0,12900000000.0,3000000.0,Kintamani,Bangli,8.366370301681654,23.280493148314036,14.914122846632385,large,-8.33015,115.34265
667afedc47f8b0cd97532ad9,2024-05-18,700.0,6230000000.0,8900000.0,Ubud,Gianyar,6.551080335043404,22.552642169745774,16.00156183470237,medium,-8.48135,115.2989
667afedc47f8b0cd97532ada,2024-03-20,565.0,819250000.0,1450000.0,Kerambitan,Tabanan,6.336825731146441,20.5238998455432,14.187074114396758,medium,-8.4385,115.01625
667afedc47f8b0cd97532adb,2024-03-20,448.0,5600000000.0,12500000.0,Kuta Utara,Badung,6.104793232414985,22.446032434687513,16.34123920227253,medium,-8.5407,115.16285
667afedc47f8b0cd97532adc,2024-05-18,400.0,3200000000.0,8000000.0,Kuta Utara,Badung,5.991464547107982,21.886416646752092,15.89495209964411,small,-8.5407,115.16285
667afedc47f8b0cd97532add,2024-05-16,250.0,1100000000.0,4400000.0,Denpasar Timur,Denpasar,5.521460917862246,20.818576016750736,15.29711509888849,small,-8.65795,115.22365
667afedc47f8b0cd97532ade,2024-05-18,200.0,950000000.0,4750000.0,Kediri,Tabanan,5.298317366548036,20.671972542558862,15.373655176010823,small,-8.4385,115.01625
667afedc47f8b0cd97532adf,2024-05-18,260.0,1690000000.0,6500000.0,Denpasar Utara,Denpasar,5.560681631015528,21.247994365881393,15.687312734865866,small,-8.65795,115.22365
667afedc47f8b0cd97532ae0,2024-01-20,1650.0,25500000000.0,15454545.454545455,Mengwi,Badung,7.408530566894626,23.961944289110793,16.553413722216167,medium,-8.5407,115.16285
667afedc47f8b0cd97532ae1,2024-01-20,16350.0,49050000000.0,3000000.0,Selemadeg,Tabanan,9.701983176325399,24.616106022957783,14.914122846632385,large,-8.4385,115.01625
667afedc47f8b0cd97532ae2,2024-05-18,591.0,3250500000.0,5500000.0,Ubud,Gianyar,6.3818160174060985,21.902074667608797,15.520258650202699,medium,-8.48135,115.2989
667afedc47f8b0cd97532ae3,2024-02-19,2790.0,13671000000.0,4900000.0,Blahbatuh,Gianyar,7.933796874815411,23.338542637896268,15.404745763080856,large,-8.48135,115.2989
667afedc47f8b0cd97532ae4,2024-05-18,5450.0,6540000000.0,1200000.0,Tampaksiring,Gianyar,8.60337088765729,22.60120300241552,13.997832114758229,large,-8.48135,115.2989
667afedc47f8b0cd97532ae5,2024-05-18,450.0,2587500000.0,5750000.0,Kuta Selatan,Badung,6.1092475827643655,21.673957995537897,15.564710412773533,medium,-8.5407,115.16285
667afedc47f8b0cd97532ae6,2024-05-18,200.0,1300000000.0,6500000.0,Ubud,Gianyar,5.298317366548036,20.985630101413904,15.687312734865866,small,-8.48135,115.2989
667afedc47f8b0cd97532ae7,2024-05-18,300.0,1500000000.0,5000000.0,Ubud,Gianyar,5.703782474656201,21.128730945054574,15.424948470398375,small,-8.48135,115.2989
667afedc47f8b0cd97532ae8,2024-05-18,950.0,3800000000.0,4000000.0,Kuta Selatan,Badung,6.856461984594587,22.058266903678753,15.201804919084164,medium,-8.5407,115.16285
667afedc47f8b0cd97532ae9,2024-05-17,600.0,4800000000.0,8000000.0,Kuta Utara,Badung,6.396929655216146,22.291881754860256,15.89495209964411,medium,-8.5407,115.16285
667afedc47f8b0cd97532aea,2024-05-17,2200.0,22000000000.0,10000000.0,Denpasar Utara,Denpasar,7.696212639346407,23.814308290304727,16.11809565095832,medium,-8.65795,115.22365
667afedc47f8b0cd97532aeb,2024-05-17,10000.0,8000000000.0,800000.0,Tegallalang,Gianyar,9.210340371976184,22.80270737862625,13.592367006650065,large,-8.48135,115.2989
667afedc47f8b0cd97532aec,2024-05-17,1000.0,2500000000.0,2500000.0,Kuta Selatan,Badung,6.907755278982137,21.639556568820566,14.73180128983843,medium,-8.5407,115.16285
667afedc47f8b0cd97532aed,2024-05-17,1000.0,15000000000.0,15000000.0,Mengwi,Badung,6.907755278982137,23.43131603804862,16.523560759066484,medium,-8.5407,115.16285
667afedc47f8b0cd97532aee,2024-05-17,8050.0,12000000000.0,1490683.2298136647,Kerambitan,Tabanan,8.99342737041261,23.208172486734412,14.214745116321803,large,-8.4385,115.01625
667afedc47f8b0cd97532aef,2024-05-17,240.0,1920000000.0,8000000.0,Denpasar Selatan,Denpasar,5.480638923341991,21.3755910229861,15.89495209964411,small,-8.65795,115.22365
667afedc47f8b0cd97532af0,2024-05-17,240.0,3600000000.0,15000000.0,Kuta Utara,Badung,5.480638923341991,22.004199682408476,16.523560759066484,small,-8.5407,115.16285
667afedc47f8b0cd97532af1,2024-05-17,500.0,4900000000.0,9800000.0,Kuta Utara,Badung,6.214608098422191,22.31250104206299,16.0978929436408,medium,-8.5407,115.16285
667afedc47f8b0cd97532af2,2024-05-17,600.0,4800000000.0,8000000.0,Kuta Utara,Badung,6.396929655216146,22.291881754860256,15.89495209964411,medium,-8.5407,115.16285
667afedc47f8b0cd97532af3,2024-03-20,5500.0,15675000000.0,2850000.0,Kerambitan,Tabanan,8.612503371220562,23.475332923465395,14.862829552244833,large,-8.4385,115.01625
667afedc47f8b0cd97532af4,2024-03-20,1000.0,2500000000.0,2500000.0,Kerambitan,Tabanan,6.907755278982137,21.639556568820566,14.73180128983843,medium,-8.4385,115.01625
667afedc47f8b0cd97532af5,2024-05-17,400.0,3200000000.0,8000000.0,Kuta Selatan,Badung,5.991464547107982,21.886416646752092,15.89495209964411,small,-8.5407,115.16285
667afedc47f8b0cd97532af6,2024-05-17,172.0,3182000000.0,18500000.0,Kuta Utara,Badung,5.147494476813453,21.880775766862005,16.733281290048552,small,-8.5407,115.16285
667afedc47f8b0cd97532af7,2024-05-17,3790.0,2270000000.0,598944.5910290238,Sukasada,Buleleng,8.240121298076472,21.543045668439724,13.30292437036325,large,-8.1111,115.23255
667afedc47f8b0cd97532af8,2024-05-17,250.0,1700000000.0,6800000.0,Denpasar Barat,Denpasar,5.521460917862246,21.253894088008582,15.732433170146335,small,-8.65795,115.22365
667afedc47f8b0cd97532af9,2024-04-28,392.0,6468000000.0,16500000.0,Mengwi,Badung,5.971261839790462,22.59013277866127,16.61887093887081,small,-8.5407,115.16285
667afedc47f8b0cd97532afa,2024-05-05,600.0,8700000000.0,14500000.0,Denpasar Barat,Denpasar,6.396929655216146,22.88658886260695,16.489659207390805,medium,-8.65795,115.22365
667afedc47f8b0cd97532afb,2024-05-17,375.0,6000000000.0,16000000.0,Mengwi,Badung,5.926926025970411,22.515025306174465,16.588099280204055,small,-8.5407,115.16285
667afedc47f8b0cd97532afc,2023-12-21,1000.0,19000000000.0,19000000.0,Kuta Utara,Badung,6.907755278982137,23.667704816112852,16.759949537130716,medium,-8.5407,115.16285
667afedc47f8b0cd97532afd,2024-03-20,10000.0,170000000000.0,17000000.0,Kuta Selatan,Badung,9.210340371976184,25.859064273996673,16.64872390202049,large,-8.5407,115.16285
667afedc47f8b0cd97532afe,2024-05-17,1005.0,13065000000.0,13000000.0,Mengwi,Badung,6.912742820493176,23.293202735918985,16.38045991542581,medium,-8.5407,115.16285
667afedc47f8b0cd97532aff,2024-01-20,21380.0,101555000000.0,4750000.0,Manggis,Karangasem,9.970211184579036,25.34386636058986,15.373655176010823,large,-8.3593,115.54985
667afedc47f8b0cd97532b00,2024-03-20,2000.0,11000000000.0,5500000.0,Ubud,Gianyar,7.600902459542082,23.121161109744783,15.520258650202699,medium,-8.48135,115.2989
667afedc47f8b0cd97532b01,2024-03-20,252.0,340200000.0,1350000.0,Kuta,Badung,5.529429087511423,19.645044237926037,14.115615150414612,small,-8.5407,115.16285
667afedc47f8b0cd97532b02,2024-04-28,100.0,550000000.0,5500000.0,Kuta Selatan,Badung,4.605170185988092,20.125428836190792,15.520258650202699,small,-8.5407,115.16285
667afedc47f8b0cd97532b03,2024-04-28,296.0,4736000000.0,16000000.0,Kuta,Badung,5.69035945432406,22.278458734528115,16.588099280204055,small,-8.5407,115.16285
